team,date,attack,defence,full_age,midfield,overall,prestige,start_age
Mexico,10 Aug  2017,79.0,74.0,27.26,78.0,78.0,7.0,26.91
Uruguay,10 Aug  2017,85.0,80.0,27.91,76.0,80.0,7.0,28.36
Greece,10 Aug  2017,77.0,78.0,25.7,74.0,76.0,6.0,26.45
Croatia,10 Aug  2017,80.0,78.0,25.76,82.0,80.0,6.0,27.91
Cameroon,10 Aug  2017,71.0,71.0,24.3,73.0,71.0,5.0,24.45
Serbia,10 Aug  2017,75.0,76.0,25.45,79.0,78.0,6.0,26.0
Australia,10 Aug  2017,71.0,71.0,25.61,71.0,72.0,5.0,24.82
Switzerland,10 Aug  2017,74.0,78.0,26.13,78.0,78.0,5.0,25.55
Sweden,10 Aug  2017,77.0,76.0,25.74,76.0,76.0,5.0,26.18
Republic of Ireland,10 Aug  2017,76.0,76.0,28.22,76.0,75.0,5.0,27.82
Korea Republic,10 Aug  2017,74.0,70.0,26.48,74.0,73.0,5.0,26.18
Belgium,10 Aug  2017,85.0,84.0,26.09,83.0,84.0,7.0,25.91
United States,10 Aug  2017,75.0,76.0,26.91,74.0,75.0,6.0,27.27
Norway,10 Aug  2017,72.0,71.0,24.91,74.0,73.0,4.0,25.55
Paraguay,10 Aug  2017,74.0,72.0,28.09,75.0,75.0,4.0,27.55
Ukraine,10 Aug  2017,73.0,70.0,26.0,72.0,76.0,14.0,25.82
Poland,10 Aug  2017,82.0,77.0,27.09,77.0,79.0,5.0,27.36
Bulgaria,10 Aug  2017,69.0,69.0,26.39,70.0,70.0,5.0,28.27
Finland,10 Aug  2017,71.0,70.0,25.48,70.0,71.0,3.0,26.18
Scotland,10 Aug  2017,74.0,71.0,27.61,75.0,74.0,4.0,26.91
Romania,10 Aug  2017,74.0,72.0,26.52,71.0,73.0,5.0,26.36
Austria,10 Aug  2017,78.0,77.0,25.61,77.0,77.0,4.0,25.18
Wales,10 Aug  2017,76.0,76.0,25.87,75.0,76.0,4.0,26.91
Slovenia,10 Aug  2017,73.0,70.0,26.87,76.0,74.0,5.0,26.73
Ecuador,10 Aug  2017,74.0,71.0,27.48,76.0,74.0,5.0,29.45
Tunisia,10 Aug  2017,75.0,71.0,26.45,71.0,73.0,3.0,25.0
Northern Ireland,10 Aug  2017,69.0,72.0,27.52,72.0,71.0,2.0,28.73
Hungary,10 Aug  2017,72.0,70.0,25.74,73.0,72.0,4.0,26.36
China PR,10 Aug  2017,66.0,60.0,25.39,64.0,64.0,3.0,25.73
Netherlands,10 Aug  2017,81.0,80.0,25.3,81.0,81.0,8.0,24.73
Czech Republic,10 Aug  2017,73.0,74.0,25.3,75.0,75.0,5.0,25.09
South Africa,10 Aug  2017,70.0,72.0,26.83,72.0,72.0,4.0,26.91
New Zealand,10 Aug  2017,72.0,65.0,24.57,65.0,66.0,2.0,25.45
Côte d'Ivoire,10 Aug  2017,78.0,76.0,24.61,78.0,76.0,6.0,24.82
Chile,10 Aug  2017,79.0,77.0,28.87,80.0,79.0,7.0,29.45
Colombia,10 Aug  2017,79.0,76.0,26.61,79.0,78.0,7.0,27.73
Peru,10 Aug  2017,72.0,68.0,24.7,70.0,70.0,3.0,24.18
Egypt,10 Aug  2017,76.0,69.0,26.57,71.0,72.0,5.0,27.55
Venezuela,10 Aug  2017,76.0,71.0,23.04,71.0,72.0,2.0,23.0
Bolivia,10 Aug  2017,71.0,66.0,27.61,67.0,67.0,1.0,28.27
India,10 Aug  2017,63.0,58.0,24.91,59.0,60.0,1.0,24.73
Canada,10 Aug  2017,68.0,65.0,25.17,69.0,68.0,2.0,24.73
Saudi Arabia,10 Aug  2017,73.0,73.0,27.17,72.0,72.0,4.0,29.55
Iceland,10 Aug  2017,75.0,71.0,28.26,73.0,72.0,3.0,30.55
Morocco,10 Aug  2017,74.0,77.0,25.98,77.0,76.0,3.0,28.09
Senegal,10 Aug  2017,77.0,76.0,26.05,77.0,76.0,7.0,25.18
Japan,10 Aug  2017,76.0,74.0,27.0,77.0,75.0,5.0,28.27
Iran,10 Aug  2017,76.0,71.0,26.28,71.0,74.0,3.0,24.64
Costa Rica,10 Aug  2017,69.0,73.0,28.58,73.0,73.0,3.0,28.73
Panama,10 Aug  2017,68.0,68.0,26.98,68.0,69.0,1.0,27.45
Brazil,03 Aug  2017,87.0,85.0,26.35,82.0,84.0,10.0,26.18
England,03 Aug  2017,85.0,81.0,24.91,81.0,82.0,8.0,24.64
Italy,03 Aug  2017,82.0,85.0,26.09,81.0,83.0,9.0,29.0
Spain,03 Aug  2017,84.0,85.0,26.39,85.0,85.0,9.0,27.36
France,03 Aug  2017,82.0,81.0,24.74,83.0,83.0,9.0,25.55
Germany,03 Aug  2017,82.0,84.0,24.65,86.0,85.0,10.0,26.45
Argentina,03 Aug  2017,87.0,80.0,27.7,83.0,83.0,9.0,27.91
Portugal,03 Aug  2017,85.0,81.0,26.74,82.0,83.0,8.0,26.18
Turkey,03 Aug  2017,78.0,78.0,26.48,79.0,78.0,6.0,27.73
Nigeria,03 Aug  2017,75.0,73.0,24.53,75.0,75.0,4.0,23.55
Denmark,03 Aug  2017,76.0,76.0,24.83,79.0,78.0,5.0,25.27
Russia,03 Aug  2017,77.0,75.0,27.0,75.0,76.0,6.0,27.0
Mexico,03 Aug  2017,79.0,74.0,27.26,78.0,78.0,7.0,26.91
Uruguay,03 Aug  2017,85.0,80.0,27.91,76.0,80.0,7.0,28.36
Greece,03 Aug  2017,77.0,78.0,25.7,74.0,76.0,6.0,26.45
Croatia,03 Aug  2017,80.0,78.0,25.76,82.0,80.0,6.0,27.91
Cameroon,03 Aug  2017,71.0,71.0,24.3,73.0,71.0,5.0,24.45
Serbia,03 Aug  2017,75.0,76.0,25.45,79.0,78.0,6.0,26.0
Australia,03 Aug  2017,71.0,71.0,25.61,71.0,72.0,5.0,24.82
Switzerland,03 Aug  2017,74.0,78.0,26.13,78.0,78.0,5.0,25.55
Sweden,03 Aug  2017,77.0,76.0,25.74,76.0,76.0,5.0,26.18
Republic of Ireland,03 Aug  2017,76.0,76.0,28.22,76.0,75.0,5.0,27.82
Korea Republic,03 Aug  2017,74.0,70.0,26.48,74.0,73.0,5.0,26.18
Belgium,03 Aug  2017,85.0,84.0,26.09,83.0,84.0,7.0,25.91
United States,03 Aug  2017,75.0,76.0,26.91,74.0,75.0,6.0,27.27
Norway,03 Aug  2017,72.0,70.0,24.91,74.0,73.0,4.0,25.55
Paraguay,03 Aug  2017,74.0,72.0,28.09,75.0,75.0,4.0,27.55
Ukraine,03 Aug  2017,73.0,70.0,26.0,72.0,76.0,14.0,25.82
Poland,03 Aug  2017,82.0,77.0,27.09,77.0,79.0,5.0,27.36
Bulgaria,03 Aug  2017,69.0,69.0,26.39,70.0,70.0,5.0,28.27
Finland,03 Aug  2017,71.0,70.0,25.48,70.0,71.0,3.0,26.18
Scotland,03 Aug  2017,74.0,71.0,27.61,75.0,74.0,4.0,26.91
Romania,03 Aug  2017,74.0,72.0,26.52,71.0,73.0,5.0,26.36
Austria,03 Aug  2017,78.0,77.0,25.61,77.0,77.0,4.0,25.18
Wales,03 Aug  2017,76.0,76.0,25.87,75.0,76.0,4.0,26.91
Slovenia,03 Aug  2017,73.0,70.0,26.87,76.0,74.0,5.0,26.73
Ecuador,03 Aug  2017,74.0,71.0,27.48,76.0,74.0,5.0,29.45
Tunisia,03 Aug  2017,75.0,71.0,26.45,71.0,73.0,3.0,25.0
Northern Ireland,03 Aug  2017,69.0,72.0,27.52,72.0,71.0,2.0,28.73
Hungary,03 Aug  2017,72.0,70.0,25.74,73.0,72.0,4.0,26.36
China PR,03 Aug  2017,66.0,60.0,25.39,64.0,64.0,3.0,25.73
Netherlands,03 Aug  2017,81.0,80.0,25.3,81.0,81.0,8.0,24.73
Czech Republic,03 Aug  2017,73.0,74.0,25.3,75.0,75.0,5.0,25.09
South Africa,03 Aug  2017,70.0,72.0,26.83,72.0,72.0,4.0,26.91
New Zealand,03 Aug  2017,72.0,65.0,24.57,65.0,66.0,2.0,25.45
Côte d'Ivoire,03 Aug  2017,78.0,76.0,24.61,78.0,76.0,6.0,24.82
Chile,03 Aug  2017,79.0,77.0,28.87,80.0,79.0,7.0,29.45
Colombia,03 Aug  2017,79.0,76.0,26.61,79.0,78.0,7.0,27.73
Peru,03 Aug  2017,72.0,68.0,24.7,69.0,70.0,3.0,24.18
Egypt,03 Aug  2017,76.0,69.0,26.57,71.0,72.0,5.0,27.55
Venezuela,03 Aug  2017,76.0,71.0,23.04,71.0,72.0,2.0,23.0
Bolivia,03 Aug  2017,71.0,66.0,27.61,67.0,67.0,1.0,28.27
India,03 Aug  2017,63.0,58.0,24.91,59.0,60.0,1.0,24.73
Canada,03 Aug  2017,68.0,65.0,25.17,69.0,67.0,2.0,24.73
Saudi Arabia,03 Aug  2017,73.0,73.0,27.17,72.0,72.0,4.0,29.55
Iceland,03 Aug  2017,75.0,71.0,28.26,73.0,72.0,3.0,30.55
Morocco,03 Aug  2017,74.0,77.0,25.98,77.0,76.0,3.0,28.09
Senegal,03 Aug  2017,77.0,76.0,26.05,77.0,76.0,7.0,25.18
Japan,03 Aug  2017,76.0,74.0,27.0,77.0,75.0,5.0,28.27
Iran,03 Aug  2017,76.0,71.0,26.28,71.0,74.0,3.0,24.64
Costa Rica,03 Aug  2017,69.0,73.0,28.58,73.0,73.0,3.0,28.73
Panama,03 Aug  2017,68.0,68.0,26.98,68.0,69.0,1.0,27.45
Brazil,31 Jul  2017,87.0,85.0,26.35,82.0,84.0,10.0,26.18
England,31 Jul  2017,85.0,81.0,24.91,81.0,82.0,8.0,24.64
Italy,31 Jul  2017,82.0,85.0,26.09,81.0,83.0,9.0,29.0
Spain,31 Jul  2017,84.0,85.0,26.39,85.0,85.0,9.0,27.36
France,31 Jul  2017,82.0,81.0,24.74,83.0,83.0,9.0,25.55
Germany,31 Jul  2017,82.0,84.0,24.65,86.0,85.0,10.0,26.45
Argentina,31 Jul  2017,87.0,80.0,27.7,83.0,83.0,9.0,27.91
Portugal,31 Jul  2017,85.0,81.0,26.74,82.0,83.0,8.0,26.18
Turkey,31 Jul  2017,78.0,78.0,26.48,79.0,78.0,6.0,27.73
Nigeria,31 Jul  2017,75.0,73.0,24.53,75.0,75.0,4.0,23.55
Denmark,31 Jul  2017,76.0,76.0,24.83,79.0,78.0,5.0,25.27
Russia,31 Jul  2017,77.0,75.0,27.0,75.0,76.0,6.0,27.0
Mexico,31 Jul  2017,79.0,74.0,27.26,78.0,78.0,7.0,26.91
Uruguay,31 Jul  2017,85.0,80.0,27.91,76.0,80.0,7.0,28.36
Greece,31 Jul  2017,77.0,78.0,25.7,74.0,76.0,6.0,26.45
Croatia,31 Jul  2017,80.0,78.0,25.76,82.0,80.0,6.0,27.91
Cameroon,31 Jul  2017,71.0,71.0,24.3,73.0,71.0,5.0,24.45
Serbia,31 Jul  2017,75.0,76.0,25.45,79.0,78.0,6.0,26.0
Australia,31 Jul  2017,71.0,71.0,25.61,71.0,72.0,5.0,24.82
Switzerland,31 Jul  2017,74.0,78.0,26.13,78.0,78.0,5.0,25.55
Sweden,31 Jul  2017,77.0,76.0,25.74,76.0,76.0,5.0,26.18
Republic of Ireland,31 Jul  2017,76.0,76.0,28.22,76.0,75.0,5.0,27.82
Korea Republic,31 Jul  2017,74.0,70.0,26.48,74.0,73.0,5.0,26.18
Belgium,31 Jul  2017,85.0,84.0,26.09,83.0,84.0,7.0,25.91
United States,31 Jul  2017,75.0,76.0,26.91,75.0,75.0,6.0,27.27
Norway,31 Jul  2017,72.0,70.0,24.91,74.0,73.0,4.0,25.55
Paraguay,31 Jul  2017,74.0,72.0,28.09,75.0,75.0,4.0,27.55
Ukraine,31 Jul  2017,73.0,70.0,26.0,72.0,76.0,14.0,25.82
Poland,31 Jul  2017,82.0,77.0,27.09,77.0,79.0,5.0,27.36
Bulgaria,31 Jul  2017,69.0,69.0,26.39,70.0,70.0,5.0,28.27
Finland,31 Jul  2017,71.0,70.0,25.48,70.0,71.0,3.0,26.18
Scotland,31 Jul  2017,74.0,71.0,27.61,75.0,74.0,4.0,26.91
Romania,31 Jul  2017,74.0,72.0,26.52,71.0,73.0,5.0,26.36
Austria,31 Jul  2017,78.0,77.0,25.61,77.0,77.0,4.0,25.18
Wales,31 Jul  2017,76.0,76.0,25.87,75.0,76.0,4.0,26.91
Slovenia,31 Jul  2017,73.0,70.0,26.87,76.0,74.0,5.0,26.73
Ecuador,31 Jul  2017,74.0,71.0,27.48,76.0,74.0,5.0,29.45
Tunisia,31 Jul  2017,75.0,71.0,26.45,71.0,73.0,3.0,25.0
Northern Ireland,31 Jul  2017,69.0,72.0,27.52,72.0,71.0,2.0,28.73
Hungary,31 Jul  2017,72.0,70.0,25.74,73.0,72.0,4.0,26.36
China PR,31 Jul  2017,66.0,60.0,25.39,64.0,64.0,3.0,25.73
Netherlands,31 Jul  2017,81.0,80.0,25.3,81.0,81.0,8.0,24.73
Czech Republic,31 Jul  2017,73.0,74.0,25.3,76.0,75.0,5.0,25.09
South Africa,31 Jul  2017,70.0,72.0,26.83,72.0,72.0,4.0,26.91
New Zealand,31 Jul  2017,72.0,65.0,24.57,65.0,66.0,2.0,25.45
Côte d'Ivoire,31 Jul  2017,78.0,76.0,24.61,78.0,76.0,6.0,24.82
Chile,31 Jul  2017,79.0,77.0,28.87,80.0,79.0,7.0,29.45
Colombia,31 Jul  2017,79.0,76.0,26.61,79.0,78.0,7.0,27.73
Peru,31 Jul  2017,72.0,68.0,24.7,69.0,70.0,3.0,24.18
Egypt,31 Jul  2017,76.0,69.0,26.57,71.0,72.0,5.0,27.55
Venezuela,31 Jul  2017,76.0,71.0,23.04,71.0,72.0,2.0,23.0
Bolivia,31 Jul  2017,71.0,66.0,27.61,67.0,67.0,1.0,28.27
India,31 Jul  2017,63.0,58.0,24.91,59.0,60.0,1.0,24.73
Canada,31 Jul  2017,68.0,65.0,25.17,69.0,67.0,2.0,24.73
Saudi Arabia,31 Jul  2017,73.0,73.0,27.17,72.0,72.0,4.0,29.55
Iceland,31 Jul  2017,75.0,71.0,28.26,73.0,72.0,3.0,30.55
Morocco,31 Jul  2017,74.0,77.0,25.98,77.0,76.0,3.0,28.09
Senegal,31 Jul  2017,77.0,76.0,26.05,77.0,76.0,7.0,25.18
Japan,31 Jul  2017,76.0,74.0,27.0,77.0,75.0,5.0,28.27
Iran,31 Jul  2017,76.0,71.0,26.28,71.0,74.0,3.0,24.64
Costa Rica,31 Jul  2017,69.0,73.0,28.58,73.0,73.0,3.0,28.73
Panama,31 Jul  2017,68.0,68.0,26.98,68.0,69.0,1.0,27.45
Brazil,27 Jul  2017,87.0,85.0,26.35,82.0,84.0,10.0,26.18
England,27 Jul  2017,85.0,81.0,24.91,81.0,82.0,8.0,24.64
Italy,27 Jul  2017,82.0,85.0,26.09,81.0,83.0,9.0,29.0
Spain,27 Jul  2017,84.0,85.0,26.39,85.0,85.0,9.0,27.36
France,27 Jul  2017,82.0,81.0,24.74,83.0,83.0,9.0,25.55
Germany,27 Jul  2017,82.0,84.0,24.65,86.0,85.0,10.0,26.45
Argentina,27 Jul  2017,87.0,80.0,27.7,83.0,83.0,9.0,27.91
Portugal,27 Jul  2017,85.0,81.0,26.74,82.0,83.0,8.0,26.18
Turkey,27 Jul  2017,78.0,78.0,26.48,79.0,78.0,6.0,27.73
Nigeria,27 Jul  2017,75.0,73.0,24.53,75.0,75.0,4.0,23.55
Denmark,27 Jul  2017,76.0,76.0,24.83,79.0,78.0,5.0,25.27
Russia,27 Jul  2017,77.0,75.0,27.0,75.0,76.0,6.0,27.0
Mexico,27 Jul  2017,79.0,74.0,27.26,78.0,78.0,7.0,26.91
Uruguay,27 Jul  2017,85.0,80.0,27.91,76.0,80.0,7.0,28.36
Greece,27 Jul  2017,77.0,78.0,25.7,74.0,76.0,6.0,26.45
Croatia,27 Jul  2017,80.0,78.0,25.76,82.0,80.0,6.0,27.91
Cameroon,27 Jul  2017,71.0,71.0,24.3,73.0,71.0,5.0,24.45
Serbia,27 Jul  2017,75.0,76.0,25.45,79.0,78.0,6.0,26.0
Australia,27 Jul  2017,71.0,71.0,25.61,71.0,72.0,5.0,24.82
Switzerland,27 Jul  2017,74.0,78.0,26.13,78.0,78.0,5.0,25.55
Sweden,27 Jul  2017,77.0,76.0,25.74,76.0,76.0,5.0,26.18
Republic of Ireland,27 Jul  2017,76.0,76.0,28.22,76.0,75.0,5.0,27.82
Korea Republic,27 Jul  2017,74.0,70.0,26.48,74.0,73.0,5.0,26.18
Belgium,27 Jul  2017,85.0,84.0,26.09,83.0,84.0,7.0,25.91
United States,27 Jul  2017,75.0,76.0,26.91,75.0,75.0,6.0,27.27
Norway,27 Jul  2017,72.0,70.0,24.91,74.0,73.0,4.0,25.55
Paraguay,27 Jul  2017,74.0,72.0,28.09,75.0,75.0,4.0,27.55
Ukraine,27 Jul  2017,73.0,70.0,26.0,72.0,76.0,14.0,25.82
Poland,27 Jul  2017,82.0,77.0,27.09,77.0,79.0,5.0,27.36
Bulgaria,27 Jul  2017,69.0,69.0,26.39,70.0,70.0,5.0,28.27
Finland,27 Jul  2017,71.0,70.0,25.48,70.0,71.0,3.0,26.18
Scotland,27 Jul  2017,74.0,71.0,27.61,75.0,74.0,4.0,26.91
Romania,27 Jul  2017,74.0,72.0,26.52,71.0,73.0,5.0,26.36
Austria,27 Jul  2017,78.0,77.0,25.61,77.0,77.0,4.0,25.18
Wales,27 Jul  2017,76.0,76.0,25.87,75.0,76.0,4.0,26.91
Slovenia,27 Jul  2017,73.0,70.0,26.87,76.0,74.0,5.0,26.73
Ecuador,27 Jul  2017,74.0,71.0,27.48,76.0,74.0,5.0,29.45
Tunisia,27 Jul  2017,75.0,71.0,26.45,71.0,73.0,3.0,25.0
Northern Ireland,27 Jul  2017,69.0,72.0,27.52,72.0,71.0,2.0,28.73
Hungary,27 Jul  2017,72.0,70.0,25.74,73.0,72.0,4.0,26.36
China PR,27 Jul  2017,66.0,60.0,25.39,64.0,64.0,3.0,25.73
Netherlands,27 Jul  2017,81.0,80.0,25.3,81.0,81.0,8.0,24.73
Czech Republic,27 Jul  2017,73.0,74.0,25.3,76.0,75.0,5.0,25.09
South Africa,27 Jul  2017,70.0,72.0,26.83,72.0,72.0,4.0,26.91
New Zealand,27 Jul  2017,72.0,65.0,24.57,65.0,66.0,2.0,25.45
Côte d'Ivoire,27 Jul  2017,78.0,76.0,24.61,78.0,76.0,6.0,24.82
Chile,27 Jul  2017,79.0,77.0,28.87,80.0,79.0,7.0,29.45
Colombia,27 Jul  2017,79.0,76.0,26.61,79.0,78.0,7.0,27.73
Peru,27 Jul  2017,72.0,68.0,24.7,69.0,70.0,3.0,24.18
Egypt,27 Jul  2017,76.0,69.0,26.57,71.0,72.0,5.0,27.55
Venezuela,27 Jul  2017,76.0,71.0,23.04,71.0,72.0,2.0,23.0
Bolivia,27 Jul  2017,71.0,66.0,27.61,67.0,67.0,1.0,28.27
India,27 Jul  2017,63.0,58.0,24.91,59.0,60.0,1.0,24.73
Canada,27 Jul  2017,68.0,65.0,25.17,69.0,67.0,2.0,24.73
Saudi Arabia,27 Jul  2017,73.0,73.0,27.17,72.0,72.0,4.0,29.55
Iceland,27 Jul  2017,75.0,71.0,28.26,73.0,72.0,3.0,30.55
Morocco,27 Jul  2017,74.0,77.0,25.98,77.0,76.0,3.0,28.09
Senegal,27 Jul  2017,77.0,76.0,26.05,77.0,76.0,7.0,25.18
Japan,27 Jul  2017,76.0,74.0,27.0,77.0,75.0,5.0,28.27
Iran,27 Jul  2017,76.0,71.0,26.28,71.0,74.0,3.0,24.64
Costa Rica,27 Jul  2017,69.0,73.0,28.58,73.0,73.0,3.0,28.73
Panama,27 Jul  2017,68.0,68.0,26.98,68.0,69.0,1.0,27.45
Brazil,24 Jul  2017,87.0,85.0,26.35,82.0,84.0,10.0,26.18
England,24 Jul  2017,85.0,81.0,24.91,81.0,82.0,8.0,24.64
Italy,24 Jul  2017,82.0,85.0,26.09,81.0,83.0,9.0,29.0
Spain,24 Jul  2017,84.0,85.0,26.39,85.0,85.0,9.0,27.36
France,24 Jul  2017,82.0,81.0,24.74,83.0,83.0,9.0,25.55
Germany,24 Jul  2017,82.0,84.0,24.65,86.0,85.0,10.0,26.45
Argentina,24 Jul  2017,87.0,80.0,27.7,83.0,83.0,9.0,27.91
Portugal,24 Jul  2017,85.0,81.0,26.74,82.0,83.0,8.0,26.18
Turkey,24 Jul  2017,78.0,78.0,26.48,79.0,78.0,6.0,27.73
Nigeria,24 Jul  2017,75.0,73.0,24.53,75.0,75.0,4.0,23.55
Denmark,24 Jul  2017,76.0,76.0,24.83,79.0,78.0,5.0,25.27
Russia,24 Jul  2017,77.0,75.0,27.0,75.0,76.0,6.0,27.0
Mexico,24 Jul  2017,79.0,74.0,27.26,78.0,78.0,7.0,26.91
Uruguay,24 Jul  2017,85.0,80.0,27.91,76.0,80.0,7.0,28.36
Greece,24 Jul  2017,77.0,78.0,25.7,74.0,76.0,6.0,26.45
Croatia,24 Jul  2017,80.0,78.0,25.76,82.0,80.0,6.0,27.91
Cameroon,24 Jul  2017,71.0,71.0,24.3,73.0,71.0,5.0,24.45
Serbia,24 Jul  2017,75.0,76.0,25.45,79.0,78.0,6.0,26.0
Australia,24 Jul  2017,71.0,71.0,25.61,71.0,72.0,5.0,24.82
Switzerland,24 Jul  2017,74.0,78.0,26.13,78.0,78.0,5.0,25.55
Sweden,24 Jul  2017,77.0,76.0,25.74,76.0,76.0,5.0,26.18
Republic of Ireland,24 Jul  2017,76.0,76.0,28.22,76.0,75.0,5.0,27.82
Korea Republic,24 Jul  2017,74.0,70.0,26.48,74.0,73.0,5.0,26.18
Belgium,24 Jul  2017,85.0,84.0,26.09,83.0,84.0,7.0,25.91
United States,24 Jul  2017,75.0,76.0,26.91,74.0,75.0,6.0,27.27
Norway,24 Jul  2017,72.0,70.0,24.91,74.0,73.0,4.0,25.55
Paraguay,24 Jul  2017,74.0,72.0,28.09,75.0,75.0,4.0,27.55
Ukraine,24 Jul  2017,73.0,70.0,26.0,72.0,76.0,14.0,25.82
Poland,24 Jul  2017,82.0,77.0,27.09,77.0,79.0,5.0,27.36
Bulgaria,24 Jul  2017,69.0,69.0,26.39,70.0,70.0,5.0,28.27
Finland,24 Jul  2017,71.0,70.0,25.48,70.0,71.0,3.0,26.18
Scotland,24 Jul  2017,74.0,71.0,27.61,75.0,74.0,4.0,26.91
Romania,24 Jul  2017,74.0,72.0,26.52,71.0,73.0,5.0,26.36
Austria,24 Jul  2017,78.0,77.0,25.61,77.0,77.0,4.0,25.18
Wales,24 Jul  2017,76.0,76.0,25.87,75.0,76.0,4.0,26.91
Slovenia,24 Jul  2017,73.0,70.0,26.87,76.0,74.0,5.0,26.73
Ecuador,24 Jul  2017,74.0,71.0,27.48,76.0,74.0,5.0,29.45
Tunisia,24 Jul  2017,75.0,71.0,26.45,71.0,73.0,3.0,25.0
Northern Ireland,24 Jul  2017,69.0,72.0,27.52,72.0,71.0,2.0,28.73
Hungary,24 Jul  2017,72.0,70.0,25.74,73.0,72.0,4.0,26.36
China PR,24 Jul  2017,66.0,60.0,25.39,64.0,64.0,3.0,25.73
Netherlands,24 Jul  2017,81.0,80.0,25.3,81.0,81.0,8.0,24.73
Czech Republic,24 Jul  2017,73.0,74.0,25.3,76.0,75.0,5.0,25.09
South Africa,24 Jul  2017,70.0,72.0,26.83,72.0,72.0,4.0,26.91
New Zealand,24 Jul  2017,72.0,65.0,24.57,65.0,66.0,2.0,25.45
Côte d'Ivoire,24 Jul  2017,78.0,76.0,24.61,78.0,76.0,6.0,24.82
Chile,24 Jul  2017,79.0,77.0,28.87,80.0,79.0,7.0,29.45
Colombia,24 Jul  2017,79.0,76.0,26.61,79.0,78.0,7.0,27.73
Peru,24 Jul  2017,72.0,68.0,24.7,69.0,70.0,3.0,24.18
Egypt,24 Jul  2017,76.0,69.0,26.57,71.0,72.0,5.0,27.55
Venezuela,24 Jul  2017,76.0,71.0,23.04,71.0,72.0,2.0,23.0
Bolivia,24 Jul  2017,71.0,66.0,27.61,67.0,67.0,1.0,28.27
India,24 Jul  2017,63.0,58.0,24.91,59.0,60.0,1.0,24.73
Canada,24 Jul  2017,68.0,65.0,25.17,69.0,67.0,2.0,24.73
Saudi Arabia,24 Jul  2017,73.0,73.0,27.17,72.0,72.0,4.0,29.55
Iceland,24 Jul  2017,75.0,71.0,28.26,73.0,72.0,3.0,30.55
Morocco,24 Jul  2017,74.0,77.0,25.98,77.0,76.0,3.0,28.09
Senegal,24 Jul  2017,77.0,76.0,26.05,77.0,76.0,7.0,25.18
Japan,24 Jul  2017,76.0,74.0,27.0,77.0,75.0,5.0,28.27
Iran,24 Jul  2017,76.0,71.0,26.28,71.0,74.0,3.0,24.64
Costa Rica,24 Jul  2017,69.0,73.0,28.58,73.0,73.0,3.0,28.73
Panama,24 Jul  2017,68.0,68.0,26.98,68.0,69.0,1.0,27.45
Brazil,20 Jul  2017,87.0,85.0,26.35,82.0,84.0,10.0,26.18
England,20 Jul  2017,85.0,81.0,24.91,81.0,82.0,8.0,24.64
Italy,20 Jul  2017,82.0,85.0,26.09,81.0,83.0,9.0,29.0
Spain,20 Jul  2017,84.0,85.0,26.39,85.0,85.0,9.0,27.36
France,20 Jul  2017,82.0,81.0,24.74,83.0,83.0,9.0,25.55
Germany,20 Jul  2017,82.0,84.0,24.65,86.0,85.0,10.0,26.45
Argentina,20 Jul  2017,87.0,80.0,27.7,83.0,83.0,9.0,27.91
Portugal,20 Jul  2017,85.0,81.0,26.74,82.0,83.0,8.0,26.18
Turkey,20 Jul  2017,78.0,78.0,26.48,79.0,78.0,6.0,27.73
Nigeria,20 Jul  2017,75.0,73.0,24.53,75.0,75.0,4.0,23.55
Denmark,20 Jul  2017,76.0,76.0,24.83,79.0,78.0,5.0,25.27
Russia,20 Jul  2017,77.0,75.0,27.0,75.0,76.0,6.0,27.0
Mexico,20 Jul  2017,79.0,74.0,27.26,78.0,78.0,7.0,26.91
Uruguay,20 Jul  2017,85.0,80.0,27.91,76.0,80.0,7.0,28.36
Greece,20 Jul  2017,77.0,78.0,25.7,74.0,76.0,6.0,26.45
Croatia,20 Jul  2017,80.0,78.0,25.76,82.0,80.0,6.0,27.91
Cameroon,20 Jul  2017,71.0,71.0,24.3,73.0,71.0,5.0,24.45
Serbia,20 Jul  2017,75.0,76.0,25.45,79.0,78.0,6.0,26.0
Australia,20 Jul  2017,71.0,71.0,25.61,71.0,72.0,5.0,24.82
Switzerland,20 Jul  2017,74.0,78.0,26.13,78.0,78.0,5.0,25.55
Sweden,20 Jul  2017,77.0,76.0,25.74,76.0,76.0,5.0,26.18
Republic of Ireland,20 Jul  2017,76.0,76.0,28.22,76.0,75.0,5.0,27.82
Korea Republic,20 Jul  2017,74.0,70.0,26.48,74.0,73.0,5.0,26.18
Belgium,20 Jul  2017,85.0,84.0,26.09,83.0,84.0,7.0,25.91
United States,20 Jul  2017,75.0,76.0,26.91,74.0,75.0,6.0,27.27
Norway,20 Jul  2017,72.0,70.0,24.91,74.0,73.0,4.0,25.55
Paraguay,20 Jul  2017,74.0,72.0,28.09,75.0,75.0,4.0,27.55
Ukraine,20 Jul  2017,73.0,70.0,26.0,72.0,76.0,14.0,25.82
Poland,20 Jul  2017,82.0,77.0,27.09,77.0,79.0,5.0,27.36
Bulgaria,20 Jul  2017,69.0,69.0,26.39,70.0,70.0,5.0,28.27
Finland,20 Jul  2017,71.0,70.0,25.48,70.0,71.0,3.0,26.18
Scotland,20 Jul  2017,74.0,71.0,27.61,75.0,74.0,4.0,26.91
Romania,20 Jul  2017,74.0,72.0,26.52,71.0,73.0,5.0,26.36
